Current Time;Momentum Percentage;Active Momentum;Momentum Capacity;Loss Of Attitude Control;Desaturation Request;Online CMG1;Wheel Speed CMG1;Spin Motor Current CMG1;Vibration CMG1;Spin Bearing Temperature CMG1;Hall Resolver Temperature CMG1;Online CMG2;Wheel Speed CMG2;Spin Motor Current CMG2;Vibration CMG2;Spin Bearing Temperature CMG2;Hall Resolver Temperature CMG2;Online CMG3;Wheel Speed CMG3;Spin Motor Current CMG3;Vibration CMG3;Spin Bearing Temperature CMG3;Hall Resolver Temperature CMG3;Online CMG4;Wheel Speed CMG4;Spin Motor Current CMG4;Vibration CMG4;Spin Bearing Temperature CMG4;Hall Resolver Temperature CMG4
338/13:47:17;61.2;11941.6;19522.6;FALSE;ENABLED;IN USE;6601;0.43;0.014;34.0;28.1;IN USE;6601;0.65;0.004;36.5;28.6;IN USE;6601;0.53;0.002;27.3;25.8;IN USE;6600;0.88;0.005;37.5;37.2
338/13:47:18;61.2;11941.6;19522.6;FALSE;ENABLED;IN USE;6601;0.43;0.014;34.0;28.1;IN USE;6601;0.65;0.004;36.5;28.6;IN USE;6601;0.53;0.002;27.3;25.8;IN USE;6600;0.88;0.005;37.5;37.2
338/13:47:20;61.2;11942.8;19522.6;FALSE;ENABLED;IN USE;6601;0.43;0.014;34.0;28.1;IN USE;6601;0.65;0.004;36.5;28.6;IN USE;6601;0.53;0.002;27.3;25.8;IN USE;6600;0.88;0.005;37.5;37.2
338/13:47:21;61.2;11944.1;19522.6;FALSE;ENABLED;IN USE;6601;0.43;0.014;34.0;28.1;IN USE;6601;0.65;0.004;36.5;28.6;IN USE;6601;0.53;0.002;27.3;25.8;IN USE;6600;0.88;0.005;37.5;37.2
338/13:47:23;61.2;11945.5;19522.6;FALSE;ENABLED;IN USE;6601;0.43;0.013;34.0;28.1;IN USE;6601;0.65;0.004;36.5;28.6;IN USE;6601;0.53;0.002;27.3;25.7;IN USE;6600;0.88;0.005;37.5;37.2
338/13:47:24;61.2;11946.7;19522.6;FALSE;ENABLED;IN USE;6601;0.44;0.013;34.0;28.1;IN USE;6601;0.66;0.004;36.5;28.6;IN USE;6601;0.53;0.002;27.3;25.7;IN USE;6600;0.88;0.005;37.5;37.2
338/13:47:25;61.2;11948.5;19522.6;FALSE;ENABLED;IN USE;6601;0.44;0.013;34.0;28.1;IN USE;6601;0.66;0.004;36.5;28.6;IN USE;6601;0.53;0.002;27.3;25.7;IN USE;6600;0.88;0.006;37.5;37.2
338/13:47:26;61.2;11949.5;19523.4;FALSE;ENABLED;IN USE;6601;0.44;0.013;34.0;28.1;IN USE;6601;0.66;0.004;36.5;28.6;IN USE;6601;0.53;0.002;27.3;25.7;IN USE;6600;0.88;0.006;37.5;37.2
338/13:47:28;61.2;11950.6;19523.4;FALSE;ENABLED;IN USE;6601;0.44;0.013;34.0;28.1;IN USE;6601;0.66;0.004;36.5;28.6;IN USE;6601;0.53;0.002;27.3;25.7;IN USE;6600;0.88;0.006;37.5;37.2
338/13:47:29;61.2;11952.4;19523.4;FALSE;ENABLED;IN USE;6601;0.44;0.013;34.0;28.1;IN USE;6601;0.66;0.004;36.5;28.6;IN USE;6601;0.53;0.002;27.3;25.7;IN USE;6600;0.88;0.006;37.5;37.2
338/13:47:30;61.2;11952.5;19522.6;FALSE;ENABLED;IN USE;6601;0.44;0.013;34.0;28.1;IN USE;6601;0.66;0.004;36.5;28.6;IN USE;6601;0.53;0.002;27.3;25.7;IN USE;6600;0.88;0.006;37.5;37.2
338/13:47:31;61.2;11953.0;19522.6;FALSE;ENABLED;IN USE;6601;0.44;0.013;34.0;28.1;IN USE;6601;0.66;0.004;36.5;28.6;IN USE;6601;0.53;0.002;27.3;25.7;IN USE;6600;0.88;0.006;37.5;37.2
338/13:47:32;61.2;11953.5;19522.6;FALSE;ENABLED;IN USE;6601;0.44;0.013;34.0;28.1;IN USE;6601;0.66;0.004;36.5;28.6;IN USE;6601;0.53;0.002;27.3;25.7;IN USE;6600;0.88;0.006;37.5;37.2
338/13:47:34;61.2;11955.3;19522.6;FALSE;ENABLED;IN USE;6601;0.43;0.013;34.0;28.1;IN USE;6601;0.66;0.008;36.5;28.6;IN USE;6601;0.53;0.003;27.3;25.7;IN USE;6600;0.88;0.006;37.5;37.2
338/13:47:35;61.2;11954.4;19522.6;FALSE;ENABLED;IN USE;6600;0.43;0.013;34.0;28.0;IN USE;6601;0.66;0.008;36.5;28.6;IN USE;6601;0.53;0.003;27.4;25.7;IN USE;6601;0.88;0.011;37.5;37.2
338/13:47:37;61.2;11955.4;19522.6;FALSE;ENABLED;IN USE;6600;0.43;0.013;34.0;28.0;IN USE;6601;0.66;0.008;36.5;28.6;IN USE;6601;0.53;0.003;27.4;25.7;IN USE;6601;0.88;0.011;37.5;37.2
338/13:47:38;61.2;11954.0;19522.6;FALSE;ENABLED;IN USE;6600;0.43;0.013;34.0;28.0;IN USE;6601;0.66;0.008;36.5;28.6;IN USE;6601;0.53;0.003;27.4;25.7;IN USE;6601;0.88;0.011;37.5;37.2
338/13:47:39;61.2;11954.0;19522.6;FALSE;ENABLED;IN USE;6600;0.43;0.013;34.0;28.0;IN USE;6601;0.66;0.008;36.5;28.6;IN USE;6601;0.53;0.003;27.4;25.7;IN USE;6601;0.88;0.011;37.5;37.2
338/13:47:40;61.2;11954.4;19521.9;FALSE;ENABLED;IN USE;6600;0.43;0.013;34.0;28.0;IN USE;6601;0.66;0.008;36.5;28.6;IN USE;6601;0.53;0.003;27.4;25.7;IN USE;6601;0.88;0.011;37.5;37.2
338/13:47:41;61.2;11953.9;19521.9;FALSE;ENABLED;IN USE;6600;0.43;0.013;34.0;28.0;IN USE;6601;0.66;0.008;36.5;28.6;IN USE;6601;0.53;0.003;27.4;25.7;IN USE;6601;0.88;0.011;37.5;37.2
338/13:47:43;61.2;11952.9;19521.9;FALSE;ENABLED;IN USE;6600;0.43;0.014;34.0;28.0;IN USE;6601;0.66;0.008;36.5;28.6;IN USE;6601;0.53;0.003;27.4;25.7;IN USE;6601;0.88;0.011;37.5;37.2
338/13:47:44;61.2;11953.9;19521.9;FALSE;ENABLED;IN USE;6600;0.43;0.014;34.0;28.0;IN USE;6601;0.66;0.004;36.5;28.6;IN USE;6601;0.53;0.002;27.4;25.7;IN USE;6601;0.88;0.011;37.5;37.2
338/13:47:45;61.2;11954.1;19522.6;FALSE;ENABLED;IN USE;6600;0.43;0.014;34.0;28.0;IN USE;6601;0.66;0.004;36.5;28.6;IN USE;6601;0.53;0.002;27.4;25.7;IN USE;6601;0.88;0.008;37.5;37.2
338/13:47:47;61.2;11954.0;19522.6;FALSE;ENABLED;IN USE;6601;0.43;0.014;34.0;28.1;IN USE;6601;0.66;0.004;36.5;28.6;IN USE;6600;0.53;0.002;27.4;25.8;IN USE;6601;0.88;0.008;37.5;37.2
338/13:47:48;61.2;11953.7;19522.6;FALSE;ENABLED;IN USE;6601;0.43;0.014;34.0;28.1;IN USE;6601;0.66;0.004;36.5;28.6;IN USE;6600;0.53;0.002;27.4;25.8;IN USE;6601;0.88;0.008;37.5;37.2
338/13:47:50;61.2;11954.7;19522.6;FALSE;ENABLED;IN USE;6601;0.43;0.014;34.0;28.1;IN USE;6601;0.66;0.004;36.5;28.6;IN USE;6600;0.53;0.002;27.4;25.8;IN USE;6601;0.88;0.008;37.5;37.2
338/13:47:51;61.2;11955.0;19522.6;FALSE;ENABLED;IN USE;6601;0.43;0.014;34.0;28.1;IN USE;6601;0.66;0.004;36.5;28.6;IN USE;6600;0.53;0.002;27.4;25.8;IN USE;6601;0.88;0.008;37.5;37.2
338/13:47:53;61.2;11956.2;19522.6;FALSE;ENABLED;IN USE;6601;0.43;0.013;34.0;28.1;IN USE;6601;0.66;0.004;36.5;28.6;IN USE;6600;0.53;0.002;27.4;25.8;IN USE;6601;0.88;0.008;37.5;37.2
338/13:47:54;61.2;11957.0;19522.6;FALSE;ENABLED;IN USE;6601;0.43;0.013;34.0;28.1;IN USE;6601;0.66;0.004;36.5;28.6;IN USE;6600;0.53;0.002;27.4;25.8;IN USE;6601;0.88;0.008;37.5;37.2
338/13:47:55;61.2;11957.6;19523.4;FALSE;ENABLED;IN USE;6601;0.43;0.013;34.0;28.1;IN USE;6601;0.66;0.004;36.5;28.6;IN USE;6600;0.53;0.002;27.4;25.8;IN USE;6601;0.88;0.010;37.5;37.2
338/13:47:56;61.3;11958.3;19523.4;FALSE;ENABLED;IN USE;6601;0.43;0.013;34.0;28.1;IN USE;6601;0.66;0.004;36.5;28.6;IN USE;6600;0.53;0.002;27.4;25.8;IN USE;6601;0.88;0.010;37.5;37.2
338/13:47:57;61.3;11959.4;19523.4;FALSE;ENABLED;IN USE;6601;0.43;0.013;34.0;28.1;IN USE;6601;0.66;0.004;36.5;28.6;IN USE;6600;0.53;0.002;27.4;25.8;IN USE;6601;0.88;0.010;37.5;37.2
338/13:47:59;61.3;11961.1;19523.4;FALSE;ENABLED;IN USE;6601;0.43;0.013;34.0;28.1;IN USE;6601;0.66;0.004;36.5;28.6;IN USE;6601;0.53;0.002;27.4;25.8;IN USE;6601;0.88;0.010;37.5;37.2
338/13:48:01;61.3;11962.5;19523.4;FALSE;ENABLED;IN USE;6601;0.43;0.013;34.0;28.1;IN USE;6601;0.66;0.004;36.5;28.6;IN USE;6601;0.53;0.002;27.4;25.8;IN USE;6601;0.88;0.010;37.5;37.2
338/13:48:03;61.3;11964.3;19523.4;FALSE;ENABLED;IN USE;6601;0.43;0.013;34.0;28.1;IN USE;6601;0.66;0.004;36.5;28.6;IN USE;6601;0.53;0.002;27.4;25.8;IN USE;6601;0.88;0.010;37.5;37.2
338/13:48:04;61.3;11964.4;19522.6;FALSE;ENABLED;IN USE;6601;0.43;0.013;34.0;28.1;IN USE;6601;0.65;0.005;36.5;28.6;IN USE;6601;0.53;0.003;27.4;25.8;IN USE;6601;0.88;0.010;37.5;37.2
338/13:48:05;61.3;11965.5;19522.6;FALSE;ENABLED;IN USE;6601;0.43;0.013;34.0;28.1;IN USE;6601;0.65;0.005;36.5;28.6;IN USE;6601;0.53;0.003;27.4;25.8;IN USE;6601;0.88;0.008;37.5;37.2
338/13:48:07;61.3;11966.8;19522.6;FALSE;ENABLED;IN USE;6601;0.43;0.013;34.0;28.1;IN USE;6601;0.65;0.005;36.5;28.6;IN USE;6601;0.53;0.003;27.4;25.8;IN USE;6601;0.88;0.008;37.5;37.2
338/13:48:08;61.3;11967.1;19522.6;FALSE;ENABLED;IN USE;6601;0.43;0.013;34.0;28.1;IN USE;6601;0.65;0.005;36.5;28.6;IN USE;6601;0.53;0.003;27.4;25.8;IN USE;6601;0.88;0.008;37.5;37.2
338/13:48:10;61.3;11968.5;19522.6;FALSE;ENABLED;IN USE;6601;0.43;0.013;34.0;28.1;IN USE;6600;0.65;0.005;36.5;28.6;IN USE;6601;0.53;0.003;27.3;25.7;IN USE;6601;0.88;0.008;37.5;37.2
338/13:48:12;61.3;11970.3;19522.6;FALSE;ENABLED;IN USE;6601;0.43;0.013;34.0;28.1;IN USE;6600;0.65;0.005;36.5;28.6;IN USE;6601;0.53;0.003;27.3;25.7;IN USE;6601;0.88;0.008;37.5;37.2
338/13:48:14;61.3;11971.3;19522.6;FALSE;ENABLED;IN USE;6601;0.43;0.014;34.0;28.1;IN USE;6600;0.65;0.004;36.5;28.6;IN USE;6601;0.53;0.003;27.3;25.7;IN USE;6601;0.88;0.008;37.5;37.2
338/13:48:16;61.3;11973.1;19522.6;FALSE;ENABLED;IN USE;6601;0.43;0.014;34.0;28.1;IN USE;6600;0.65;0.004;36.5;28.6;IN USE;6601;0.53;0.003;27.3;25.7;IN USE;6601;0.88;0.006;37.5;37.2
338/13:48:19;61.3;11974.7;19523.4;FALSE;ENABLED;IN USE;6601;0.43;0.014;34.0;28.1;IN USE;6600;0.65;0.004;36.5;28.6;IN USE;6601;0.53;0.003;27.3;25.7;IN USE;6601;0.88;0.006;37.5;37.2
338/13:48:20;61.3;11975.7;19523.4;FALSE;ENABLED;IN USE;6601;0.43;0.014;34.0;28.1;IN USE;6600;0.65;0.004;36.5;28.6;IN USE;6601;0.53;0.003;27.3;25.7;IN USE;6601;0.88;0.006;37.5;37.2
338/13:48:21;61.3;11976.8;19523.4;FALSE;ENABLED;IN USE;6601;0.43;0.014;34.0;28.1;IN USE;6600;0.65;0.004;36.5;28.6;IN USE;6601;0.53;0.003;27.3;25.7;IN USE;6601;0.88;0.006;37.5;37.2
338/13:48:23;61.4;11977.7;19523.4;FALSE;ENABLED;IN USE;6601;0.43;0.013;34.0;28.1;IN USE;6601;0.65;0.004;36.5;28.6;IN USE;6601;0.53;0.003;27.3;25.7;IN USE;6601;0.88;0.006;37.5;37.2
338/13:48:24;61.3;11977.0;19523.4;FALSE;ENABLED;IN USE;6601;0.43;0.013;34.0;28.1;IN USE;6601;0.66;0.003;36.5;28.6;IN USE;6601;0.53;0.002;27.3;25.7;IN USE;6601;0.88;0.006;37.5;37.2
338/13:48:25;61.4;11978.0;19523.4;FALSE;ENABLED;IN USE;6601;0.43;0.013;34.0;28.1;IN USE;6601;0.66;0.003;36.5;28.6;IN USE;6601;0.53;0.002;27.3;25.7;IN USE;6601;0.88;0.009;37.5;37.2
338/13:48:27;61.4;11978.2;19522.6;FALSE;ENABLED;IN USE;6601;0.43;0.013;34.0;28.1;IN USE;6601;0.66;0.003;36.5;28.6;IN USE;6601;0.53;0.002;27.3;25.7;IN USE;6601;0.88;0.009;37.5;37.2
338/13:48:28;61.4;11978.5;19522.6;FALSE;ENABLED;IN USE;6601;0.43;0.013;34.0;28.1;IN USE;6601;0.66;0.003;36.5;28.6;IN USE;6601;0.53;0.002;27.3;25.7;IN USE;6601;0.88;0.009;37.5;37.2
338/13:48:29;61.4;11979.7;19522.6;FALSE;ENABLED;IN USE;6601;0.43;0.013;34.0;28.1;IN USE;6601;0.66;0.003;36.5;28.6;IN USE;6601;0.53;0.002;27.3;25.7;IN USE;6601;0.88;0.009;37.5;37.2
338/13:48:32;61.4;11979.9;19522.6;FALSE;ENABLED;IN USE;6601;0.43;0.013;34.0;28.1;IN USE;6601;0.66;0.003;36.5;28.6;IN USE;6601;0.53;0.002;27.3;25.7;IN USE;6601;0.88;0.009;37.5;37.2
338/13:48:33;61.4;11980.2;19522.6;FALSE;ENABLED;IN USE;6601;0.43;0.013;34.0;28.1;IN USE;6601;0.66;0.003;36.5;28.6;IN USE;6601;0.53;0.002;27.3;25.7;IN USE;6601;0.88;0.009;37.5;37.2
338/13:48:35;61.4;11980.4;19522.6;FALSE;ENABLED;IN USE;6601;0.43;0.013;34.0;28.1;IN USE;6601;0.66;0.004;36.5;28.6;IN USE;6601;0.53;0.004;27.3;25.7;IN USE;6600;0.88;0.006;37.5;37.2
338/13:48:36;61.4;11981.1;19522.6;FALSE;ENABLED;IN USE;6601;0.43;0.013;34.0;28.1;IN USE;6601;0.66;0.004;36.5;28.6;IN USE;6601;0.53;0.004;27.3;25.7;IN USE;6600;0.88;0.006;37.5;37.2
338/13:48:38;61.4;11981.0;19522.6;FALSE;ENABLED;IN USE;6601;0.43;0.013;34.0;28.1;IN USE;6601;0.66;0.004;36.5;28.6;IN USE;6601;0.53;0.004;27.3;25.7;IN USE;6600;0.88;0.006;37.5;37.2
338/13:48:39;61.4;11981.3;19522.6;FALSE;ENABLED;IN USE;6601;0.43;0.013;34.0;28.1;IN USE;6601;0.66;0.004;36.5;28.6;IN USE;6601;0.53;0.004;27.3;25.7;IN USE;6600;0.88;0.006;37.5;37.2
338/13:48:40;61.4;11981.6;19522.6;FALSE;ENABLED;IN USE;6601;0.43;0.013;34.0;28.1;IN USE;6601;0.66;0.004;36.5;28.6;IN USE;6601;0.53;0.004;27.3;25.7;IN USE;6600;0.88;0.006;37.5;37.2
338/13:48:41;61.4;11982.4;19523.4;FALSE;ENABLED;IN USE;6601;0.43;0.013;34.0;28.1;IN USE;6601;0.66;0.004;36.5;28.6;IN USE;6601;0.53;0.004;27.3;25.7;IN USE;6600;0.88;0.006;37.5;37.2
338/13:48:43;61.4;11984.3;19523.4;FALSE;ENABLED;IN USE;6601;0.43;0.013;34.0;28.1;IN USE;6601;0.66;0.004;36.5;28.6;IN USE;6601;0.53;0.004;27.3;25.7;IN USE;6600;0.88;0.006;37.5;37.2
338/13:48:44;61.4;11983.9;19523.4;FALSE;ENABLED;IN USE;6601;0.43;0.013;34.0;28.1;IN USE;6601;0.65;0.004;36.5;28.6;IN USE;6601;0.53;0.004;27.3;25.7;IN USE;6600;0.88;0.006;37.5;37.2
338/13:48:48;61.4;11985.4;19522.6;FALSE;ENABLED;IN USE;6600;0.43;0.013;34.0;28.0;IN USE;6601;0.65;0.004;36.5;28.6;IN USE;6601;0.53;0.004;27.3;25.8;IN USE;6601;0.89;0.008;37.5;37.2
338/13:48:49;61.4;11986.6;19522.6;FALSE;ENABLED;IN USE;6600;0.43;0.013;34.0;28.0;IN USE;6601;0.65;0.004;36.5;28.6;IN USE;6601;0.53;0.004;27.3;25.8;IN USE;6601;0.89;0.008;37.5;37.2
338/13:48:51;61.4;11988.8;19522.6;FALSE;ENABLED;IN USE;6600;0.43;0.013;34.0;28.0;IN USE;6601;0.65;0.004;36.5;28.6;IN USE;6601;0.53;0.004;27.3;25.8;IN USE;6601;0.89;0.008;37.5;37.2
338/13:48:52;61.4;11989.1;19522.6;FALSE;ENABLED;IN USE;6600;0.43;0.013;34.0;28.0;IN USE;6601;0.65;0.004;36.5;28.6;IN USE;6601;0.53;0.004;27.3;25.8;IN USE;6601;0.89;0.008;37.5;37.2
338/13:48:54;61.4;11990.2;19522.6;FALSE;ENABLED;IN USE;6600;0.43;0.013;34.0;28.0;IN USE;6601;0.64;0.009;36.5;28.6;IN USE;6601;0.53;0.003;27.3;25.8;IN USE;6601;0.89;0.008;37.5;37.2
338/13:48:55;61.4;11991.1;19521.9;FALSE;ENABLED;IN USE;6600;0.43;0.013;34.0;28.0;IN USE;6601;0.64;0.009;36.5;28.6;IN USE;6601;0.53;0.003;27.3;25.8;IN USE;6601;0.88;0.005;37.5;37.2
338/13:48:57;61.4;11993.3;19521.9;FALSE;ENABLED;IN USE;6600;0.43;0.013;34.0;28.0;IN USE;6601;0.64;0.009;36.5;28.6;IN USE;6601;0.53;0.003;27.3;25.8;IN USE;6601;0.88;0.005;37.5;37.2
338/13:48:59;61.4;11995.1;19521.9;FALSE;ENABLED;IN USE;6600;0.43;0.013;34.0;28.1;IN USE;6601;0.64;0.009;36.5;28.6;IN USE;6600;0.53;0.003;27.3;25.7;IN USE;6601;0.88;0.005;37.5;37.2
338/13:49:01;61.5;11997.2;19522.6;FALSE;ENABLED;IN USE;6600;0.43;0.013;34.0;28.1;IN USE;6601;0.64;0.009;36.5;28.6;IN USE;6600;0.53;0.003;27.3;25.7;IN USE;6601;0.88;0.005;37.5;37.2
338/13:49:02;61.5;11997.5;19522.6;FALSE;ENABLED;IN USE;6600;0.43;0.013;34.0;28.1;IN USE;6601;0.64;0.009;36.5;28.6;IN USE;6600;0.53;0.003;27.3;25.7;IN USE;6601;0.88;0.005;37.5;37.2
338/13:49:03;61.5;11999.5;19522.6;FALSE;ENABLED;IN USE;6600;0.43;0.013;34.0;28.1;IN USE;6601;0.65;0.004;36.5;28.6;IN USE;6600;0.53;0.003;27.3;25.7;IN USE;6601;0.88;0.005;37.5;37.2
338/13:49:05;61.5;12001.7;19522.6;FALSE;ENABLED;IN USE;6600;0.43;0.013;34.0;28.1;IN USE;6601;0.65;0.004;36.5;28.6;IN USE;6600;0.53;0.003;27.3;25.7;IN USE;6601;0.88;0.011;37.5;37.2
338/13:49:06;61.5;12002.6;19522.6;FALSE;ENABLED;IN USE;6600;0.43;0.013;34.0;28.1;IN USE;6601;0.65;0.004;36.5;28.6;IN USE;6600;0.53;0.003;27.3;25.7;IN USE;6601;0.88;0.011;37.5;37.2
338/13:49:08;61.5;12003.6;19523.4;FALSE;ENABLED;IN USE;6601;0.43;0.013;34.0;28.1;IN USE;6601;0.65;0.004;36.5;28.6;IN USE;6600;0.53;0.003;27.3;25.7;IN USE;6601;0.88;0.011;37.5;37.2
338/13:49:10;61.5;12005.3;19523.4;FALSE;ENABLED;IN USE;6601;0.43;0.013;34.0;28.1;IN USE;6601;0.65;0.004;36.5;28.6;IN USE;6601;0.53;0.003;27.3;25.8;IN USE;6601;0.88;0.011;37.5;37.2
338/13:49:11;61.5;12006.7;19523.4;FALSE;ENABLED;IN USE;6601;0.43;0.013;34.0;28.1;IN USE;6601;0.65;0.004;36.5;28.6;IN USE;6601;0.53;0.003;27.3;25.8;IN USE;6601;0.88;0.011;37.5;37.2
338/13:49:12;61.5;12007.1;19523.4;FALSE;ENABLED;IN USE;6601;0.43;0.013;34.0;28.1;IN USE;6601;0.65;0.004;36.5;28.6;IN USE;6601;0.53;0.003;27.3;25.8;IN USE;6601;0.88;0.011;37.5;37.2
338/13:49:14;61.5;12007.8;19523.4;FALSE;ENABLED;IN USE;6601;0.44;0.013;34.0;28.1;IN USE;6601;0.66;0.003;36.5;28.6;IN USE;6601;0.53;0.003;27.3;25.8;IN USE;6601;0.88;0.011;37.5;37.2
338/13:49:16;61.5;12008.5;19523.4;FALSE;ENABLED;IN USE;6601;0.44;0.013;34.0;28.1;IN USE;6601;0.66;0.003;36.5;28.6;IN USE;6601;0.53;0.003;27.3;25.8;IN USE;6601;0.88;0.009;37.5;37.2
338/13:49:17;61.5;12010.0;19523.4;FALSE;ENABLED;IN USE;6601;0.44;0.013;34.0;28.1;IN USE;6601;0.66;0.003;36.5;28.6;IN USE;6601;0.53;0.003;27.3;25.8;IN USE;6601;0.88;0.009;37.5;37.2
338/13:49:19;61.5;12011.9;19522.6;FALSE;ENABLED;IN USE;6601;0.44;0.013;34.0;28.1;IN USE;6601;0.66;0.003;36.5;28.6;IN USE;6601;0.53;0.003;27.3;25.8;IN USE;6601;0.88;0.009;37.5;37.2
338/13:49:21;61.5;12013.2;19522.6;FALSE;ENABLED;IN USE;6601;0.44;0.013;34.0;28.1;IN USE;6601;0.66;0.003;36.5;28.6;IN USE;6601;0.53;0.003;27.3;25.8;IN USE;6601;0.88;0.009;37.5;37.2
338/13:49:22;61.5;12014.5;19522.6;FALSE;ENABLED;IN USE;6601;0.44;0.013;34.0;28.1;IN USE;6600;0.66;0.003;36.5;28.5;IN USE;6601;0.53;0.003;27.3;25.7;IN USE;6601;0.88;0.009;37.5;37.2
338/13:49:24;61.5;12015.3;19522.6;FALSE;ENABLED;IN USE;6601;0.44;0.013;34.0;28.1;IN USE;6600;0.65;0.004;36.5;28.5;IN USE;6601;0.53;0.003;27.3;25.7;IN USE;6601;0.88;0.009;37.5;37.2
338/13:49:25;61.6;12016.6;19522.6;FALSE;ENABLED;IN USE;6601;0.44;0.013;34.0;28.1;IN USE;6600;0.65;0.004;36.5;28.5;IN USE;6601;0.53;0.003;27.3;25.7;IN USE;6601;0.88;0.006;37.5;37.2
338/13:49:27;61.6;12017.9;19522.6;FALSE;ENABLED;IN USE;6601;0.44;0.013;34.0;28.1;IN USE;6600;0.65;0.004;36.5;28.5;IN USE;6601;0.53;0.003;27.3;25.7;IN USE;6601;0.88;0.006;37.5;37.2
338/13:49:28;61.6;12019.4;19522.6;FALSE;ENABLED;IN USE;6601;0.44;0.013;34.0;28.1;IN USE;6600;0.65;0.004;36.5;28.5;IN USE;6601;0.53;0.003;27.3;25.7;IN USE;6601;0.88;0.006;37.5;37.2
338/13:49:31;61.6;12021.6;19522.6;FALSE;ENABLED;IN USE;6601;0.44;0.013;34.0;28.1;IN USE;6600;0.65;0.004;36.5;28.5;IN USE;6601;0.53;0.003;27.3;25.7;IN USE;6601;0.88;0.006;37.5;37.2
338/13:49:32;61.6;12023.1;19522.6;FALSE;ENABLED;IN USE;6601;0.44;0.013;34.0;28.1;IN USE;6600;0.65;0.004;36.5;28.5;IN USE;6601;0.53;0.003;27.3;25.7;IN USE;6601;0.88;0.006;37.5;37.2
338/13:49:33;61.6;12023.5;19522.6;FALSE;ENABLED;IN USE;6601;0.44;0.013;34.0;28.1;IN USE;6600;0.65;0.004;36.5;28.5;IN USE;6601;0.53;0.003;27.3;25.7;IN USE;6601;0.88;0.006;37.5;37.2
338/13:49:34;61.6;12024.6;19523.4;FALSE;ENABLED;IN USE;6601;0.44;0.013;34.0;28.0;IN USE;6601;0.66;0.004;36.5;28.6;IN USE;6601;0.53;0.003;27.4;25.8;IN USE;6601;0.88;0.006;37.5;37.2
338/13:49:36;61.6;12025.6;19523.4;FALSE;ENABLED;IN USE;6601;0.44;0.013;34.0;28.0;IN USE;6601;0.66;0.004;36.5;28.6;IN USE;6601;0.53;0.003;27.4;25.8;IN USE;6601;0.88;0.007;37.5;37.2
338/13:49:37;61.6;12027.0;19523.4;FALSE;ENABLED;IN USE;6601;0.44;0.013;34.0;28.0;IN USE;6601;0.66;0.004;36.5;28.6;IN USE;6601;0.53;0.003;27.4;25.8;IN USE;6601;0.88;0.007;37.5;37.2
338/13:49:39;61.6;12028.1;19523.4;FALSE;ENABLED;IN USE;6601;0.44;0.013;34.0;28.0;IN USE;6601;0.66;0.004;36.5;28.6;IN USE;6601;0.53;0.003;27.4;25.8;IN USE;6601;0.88;0.007;37.5;37.2
338/13:49:40;61.6;12029.6;19523.4;FALSE;ENABLED;IN USE;6601;0.44;0.013;34.0;28.0;IN USE;6601;0.66;0.004;36.5;28.6;IN USE;6601;0.53;0.003;27.4;25.8;IN USE;6601;0.88;0.007;37.5;37.2
338/13:49:41;61.6;12029.2;19522.6;FALSE;ENABLED;IN USE;6601;0.44;0.013;34.0;28.0;IN USE;6601;0.66;0.004;36.5;28.6;IN USE;6601;0.53;0.003;27.4;25.8;IN USE;6601;0.88;0.007;37.5;37.2
338/13:49:43;61.6;12030.6;19522.6;FALSE;ENABLED;IN USE;6601;0.44;0.013;34.0;28.0;IN USE;6601;0.66;0.004;36.5;28.6;IN USE;6601;0.53;0.003;27.4;25.8;IN USE;6601;0.88;0.007;37.5;37.2
338/13:49:45;61.6;12032.0;19522.6;FALSE;ENABLED;IN USE;6601;0.44;0.013;34.0;28.1;IN USE;6601;0.64;0.004;36.5;28.6;IN USE;6601;0.53;0.003;27.4;25.8;IN USE;6601;0.87;0.006;37.5;37.2
338/13:49:47;61.6;12032.7;19522.6;FALSE;ENABLED;IN USE;6601;0.44;0.013;34.0;28.1;IN USE;6601;0.64;0.004;36.5;28.6;IN USE;6601;0.53;0.003;27.3;25.8;IN USE;6600;0.87;0.006;37.5;37.2
338/13:49:48;61.6;12033.8;19522.6;FALSE;ENABLED;IN USE;6601;0.44;0.013;34.0;28.1;IN USE;6601;0.64;0.004;36.5;28.6;IN USE;6601;0.53;0.003;27.3;25.8;IN USE;6600;0.87;0.006;37.5;37.2
338/13:49:50;61.6;12034.5;19522.6;FALSE;ENABLED;IN USE;6601;0.44;0.013;34.0;28.1;IN USE;6601;0.64;0.004;36.5;28.6;IN USE;6601;0.53;0.003;27.3;25.8;IN USE;6600;0.87;0.006;37.5;37.2
338/13:49:51;61.6;12034.6;19522.6;FALSE;ENABLED;IN USE;6601;0.44;0.013;34.0;28.1;IN USE;6601;0.64;0.004;36.5;28.6;IN USE;6601;0.53;0.003;27.3;25.8;IN USE;6600;0.87;0.006;37.5;37.2
338/13:49:53;61.7;12035.9;19522.6;FALSE;ENABLED;IN USE;6601;0.44;0.013;34.0;28.1;IN USE;6601;0.64;0.004;36.5;28.6;IN USE;6601;0.53;0.003;27.3;25.8;IN USE;6600;0.87;0.006;37.5;37.2
